year,month,day,hour,NCP kW,CP kW,kWh
2017,9,5,20,2280,,
2017,9,5,21,2232,,
2017,9,5,22,2040,,
2017,9,5,23,1800,,
2017,9,5,24,1512,,
2017,9,6,1,1416,,
2017,9,6,2,1320,,
2017,9,6,3,1248,,
2017,9,6,4,1248,,
2017,9,6,5,1272,,
2017,9,6,6,1296,,
2017,9,6,7,1344,,
2017,9,6,8,1320,,
2017,9,6,9,1464,,
2017,9,6,10,2184,,
2017,9,6,11,3072,,
2017,9,6,12,3240,,
2017,9,6,13,2136,,
2017,9,6,14,2976,,
2017,9,6,15,2328,,
2017,9,6,16,1944,,
2017,9,6,17,1800,,
2017,9,6,18,1632,,
2017,9,6,19,1560,,
2017,9,6,20,1536,,
2017,9,6,21,1656,,
2017,9,6,22,1584,,
2017,9,6,23,1440,,
2017,9,6,24,1344,,
2017,9,7,1,1224,,
2017,9,7,2,1200,,
2017,9,7,3,1176,,
2017,9,7,4,1176,,
2017,9,7,5,1248,,
2017,9,7,6,1344,,
2017,9,7,7,1440,,
2017,9,7,8,1344,,
2017,9,7,9,1944,,
2017,9,7,10,1488,,
2017,9,7,11,1416,,
2017,9,7,12,1416,,
2017,9,7,13,1536,,
2017,9,7,14,1584,,
2017,9,7,15,1632,,
2017,9,7,16,1752,,
2017,9,7,17,1800,,
2017,9,7,18,1800,,
2017,9,7,19,1728,,
2017,9,7,20,1680,,
2017,9,7,21,1680,,
2017,9,7,22,1512,,
2017,9,7,23,1416,,
2017,9,7,24,1272,,
2017,9,8,1,1200,,
2017,9,8,2,1152,,
2017,9,8,3,1152,,
2017,9,8,4,1152,,
2017,9,8,5,1272,,
2017,9,8,6,1344,,
2017,9,8,7,1560,,
2017,9,8,8,1464,,
2017,9,8,9,1416,,
2017,9,8,10,2520,,
2017,9,8,11,1896,,
2017,9,8,12,1392,,
2017,9,8,13,1392,,
2017,9,8,14,1488,,
2017,9,8,15,1584,,
2017,9,8,16,1680,,
2017,9,8,17,1752,,
2017,9,8,18,1776,,
2017,9,8,19,1680,,
2017,9,8,20,1632,,
2017,9,8,21,1632,,
2017,9,8,22,1608,,
2017,9,8,23,1536,,
2017,9,8,24,1392,,
2017,9,9,1,1344,,
2017,9,9,2,1296,,
2017,9,9,3,1200,,
2017,9,9,4,1200,,
2017,9,9,5,1200,,
2017,9,9,6,1200,,
2017,9,9,7,1200,,
2017,9,9,8,1272,,
2017,9,9,9,1392,,
2017,9,9,10,1416,,
2017,9,9,11,1464,,
2017,9,9,12,1440,,
2017,9,9,13,1512,,
2017,9,9,14,1536,,
2017,9,9,15,1584,,
2017,9,9,16,1632,,
2017,9,9,17,1752,,
2017,9,9,18,1752,,
2017,9,9,19,1680,,
2017,9,9,20,1680,,
2017,9,9,21,1632,,
2017,9,9,22,1536,,
2017,9,9,23,1392,,
2017,9,9,24,1320,,
2017,9,10,1,1296,,
2017,9,10,2,1200,,
2017,9,10,3,1200,,
2017,9,10,4,1176,,
2017,9,10,5,1200,,
2017,9,10,6,1200,,
2017,9,10,7,1200,,
2017,9,10,8,1272,,
2017,9,10,9,1392,,
2017,9,10,10,1416,,
2017,9,10,11,1440,,
2017,9,10,12,1440,,
2017,9,10,13,1488,,
2017,9,10,14,1488,,
2017,9,10,15,1488,,
2017,9,10,16,1512,,
2017,9,10,17,1560,,
2017,9,10,18,1584,,
2017,9,10,19,1512,,
2017,9,10,20,1536,,
2017,9,10,21,1536,,
2017,9,10,22,1464,,
2017,9,10,23,1344,,
2017,9,10,24,1248,,
2017,9,11,1,1176,,
2017,9,11,2,1152,,
2017,9,11,3,1104,,
2017,9,11,4,1128,,
2017,9,11,5,1200,,
2017,9,11,6,1344,,
2017,9,11,7,1440,,
2017,9,11,8,1368,,
2017,9,11,9,1368,,
2017,9,11,10,1344,,
2017,9,11,11,1344,,
2017,9,11,12,1368,,
2017,9,11,13,1368,,
2017,9,11,14,1392,,
2017,9,11,15,1392,,
2017,9,11,16,1440,,
2017,9,11,17,1488,,
2017,9,11,18,1488,,
2017,9,11,19,1512,,
2017,9,11,20,1560,,
2017,9,11,21,1608,,
2017,9,11,22,1488,,
2017,9,11,23,1368,,
2017,9,11,24,1296,,
2017,9,12,1,1200,,
2017,9,12,2,1200,,
2017,9,12,3,1176,,
2017,9,12,4,1200,,
2017,9,12,5,1344,,
2017,9,12,6,1440,,
2017,9,12,7,1536,,
2017,9,12,8,1464,,
2017,9,12,9,1416,,
2017,9,12,10,1368,,
2017,9,12,11,1320,,
2017,9,12,12,1320,,
2017,9,12,13,1392,,
2017,9,12,14,1416,,
2017,9,12,15,1464,,
2017,9,12,16,1512,,
2017,9,12,17,1512,,
2017,9,12,18,1536,,
2017,9,12,19,1584,,
2017,9,12,20,1728,,
2017,9,12,21,1704,,
2017,9,12,22,1680,,
2017,9,12,23,1560,,
2017,9,12,24,1464,,
2017,9,13,1,1416,,
2017,9,13,2,1392,,
2017,9,13,3,1272,,
2017,9,13,4,1248,,
2017,9,13,5,1248,,
2017,9,13,6,1320,,
2017,9,13,7,1392,,
2017,9,13,8,1368,,
2017,9,13,9,1704,,
2017,9,13,10,2832,,
2017,9,13,11,2376,,
2017,9,13,12,1584,,
2017,9,13,13,1728,,
2017,9,13,14,1848,,
2017,9,13,15,1920,,
2017,9,13,16,2040,,
2017,9,13,17,2136,,
2017,9,13,18,2136,,
2017,9,13,19,2088,,
2017,9,13,20,2016,,
2017,9,13,21,1968,,
2017,9,13,22,1824,,
2017,9,13,23,1656,,
2017,9,13,24,1464,,
2017,9,14,1,1296,,
2017,9,14,2,1272,,
2017,9,14,3,1224,,
2017,9,14,4,1248,,
2017,9,14,5,1248,,
2017,9,14,6,1416,,
2017,9,14,7,1488,,
2017,9,14,8,1416,,
2017,9,14,9,1416,,
2017,9,14,10,2160,,
2017,9,14,11,2640,,
2017,9,14,12,1512,,
2017,9,14,13,1560,,
2017,9,14,14,1848,,
2017,9,14,15,1728,,
2017,9,14,16,1824,,
2017,9,14,17,1872,,
2017,9,14,18,1944,,
2017,9,14,19,1920,,
2017,9,14,20,1872,,
2017,9,14,21,1824,,
2017,9,14,22,1728,,
2017,9,14,23,1584,,
2017,9,14,24,1464,,
2017,9,15,1,1344,,
2017,9,15,2,1272,,
2017,9,15,3,1272,,
2017,9,15,4,1296,,
2017,9,15,5,1392,,
2017,9,15,6,1440,,
2017,9,15,7,1536,,
2017,9,15,8,1560,,
2017,9,15,9,1560,,
2017,9,15,10,1608,,
2017,9,15,11,1656,,
2017,9,15,12,1752,,
2017,9,15,13,1848,,
2017,9,15,14,1992,,
2017,9,15,15,2112,,
2017,9,15,16,2160,,
2017,9,15,17,2184,,
2017,9,15,18,2232,,
2017,9,15,19,2112,,
2017,9,15,20,2040,,
2017,9,15,21,1920,,
2017,9,15,22,1800,,
2017,9,15,23,1680,,
2017,9,15,24,1560,,
2017,9,16,1,1512,,
2017,9,16,2,1440,,
2017,9,16,3,1416,,
2017,9,16,4,1368,,
2017,9,16,5,1320,,
2017,9,16,6,1320,,
2017,9,16,7,1320,,
2017,9,16,8,1368,,
2017,9,16,9,1464,,
2017,9,16,10,1608,,
2017,9,16,11,1728,,
2017,9,16,12,1824,,
2017,9,16,13,1968,,
2017,9,16,14,2016,,
2017,9,16,15,2112,,
2017,9,16,16,2184,,
2017,9,16,17,2232,,
2017,9,16,18,2280,,
2017,9,16,19,2160,,
2017,9,16,20,2040,,
2017,9,16,21,1944,,
2017,9,16,22,1752,,
2017,9,16,23,1656,,
2017,9,16,24,1536,,
2017,9,17,1,1440,,
2017,9,17,2,1392,,
2017,9,17,3,1320,,
2017,9,17,4,1248,,
2017,9,17,5,1224,,
2017,9,17,6,1248,,
2017,9,17,7,1248,,
2017,9,17,8,1320,,
2017,9,17,9,1416,,
2017,9,17,10,1584,,
2017,9,17,11,1656,,
2017,9,17,12,1752,,
2017,9,17,13,1920,,
2017,9,17,14,2064,,
2017,9,17,15,2112,,
2017,9,17,16,2184,,
2017,9,17,17,2184,,
2017,9,17,18,2160,,
2017,9,17,19,2088,,
2017,9,17,20,1944,,
2017,9,17,21,1968,,
2017,9,17,22,1824,,
2017,9,17,23,1632,,
2017,9,17,24,1440,,
2017,9,18,1,1344,,
2017,9,18,2,1296,,
2017,9,18,3,1272,,
2017,9,18,4,1272,,
2017,9,18,5,1296,,
2017,9,18,6,1536,,
2017,9,18,7,1608,,
2017,9,18,8,1488,,
2017,9,18,9,1392,,
2017,9,18,10,1440,,
2017,9,18,11,1488,,
2017,9,18,12,1440,,
2017,9,18,13,1584,,
2017,9,18,14,1680,,
2017,9,18,15,1704,,
2017,9,18,16,1848,,
2017,9,18,17,1992,,
2017,9,18,18,2064,,
2017,9,18,19,2040,,
2017,9,18,20,2016,,
2017,9,18,21,1968,,
2017,9,18,22,1776,,
2017,9,18,23,1680,,
2017,9,18,24,1536,,
2017,9,19,1,1392,,
2017,9,19,2,1344,,
2017,9,19,3,1320,,
2017,9,19,4,1320,,
2017,9,19,5,1368,,
2017,9,19,6,1512,,
2017,9,19,7,1584,,
2017,9,19,8,1560,,
2017,9,19,9,1608,,
2017,9,19,10,2664,,
2017,9,19,11,2760,,
2017,9,19,12,2736,,
2017,9,19,13,1776,,
2017,9,19,14,1968,,
2017,9,19,15,2064,,
2017,9,19,16,2136,,
2017,9,19,17,2232,,
2017,9,19,18,2208,,
2017,9,19,19,2064,,
2017,9,19,20,1992,,
2017,9,19,21,1896,,
2017,9,19,22,1776,,
2017,9,19,23,1608,,
2017,9,19,24,1488,,
2017,9,20,1,1392,,
2017,9,20,2,1320,,
2017,9,20,3,1248,,
2017,9,20,4,1296,,
2017,9,20,5,1320,,
2017,9,20,6,1368,,
2017,9,20,7,1464,,
2017,9,20,8,1416,,
2017,9,20,9,1416,,
2017,9,20,10,1512,,
2017,9,20,11,1488,,
2017,9,20,12,1704,,
2017,9,20,13,1848,,
2017,9,20,14,2064,,
2017,9,20,15,2184,,
2017,9,20,16,2280,,
2017,9,20,17,2352,,
2017,9,20,18,2400,,
2017,9,20,19,2328,,
2017,9,20,20,2256,,
2017,9,20,21,2112,,
2017,9,20,22,1992,,
2017,9,20,23,1800,,
2017,9,20,24,1608,,
2017,9,21,1,1536,,
2017,9,21,2,1392,,
2017,9,21,3,1320,,
2017,9,21,4,1344,,
2017,9,21,5,1392,,
2017,9,21,6,1536,,
2017,9,21,7,1632,,
2017,9,21,8,1536,,
2017,9,21,9,1584,,
2017,9,21,10,1944,,
2017,9,21,11,2280,,
2017,9,21,12,2040,,
2017,9,21,13,2016,,
2017,9,21,14,2112,,
2017,9,21,15,2256,,
2017,9,21,16,2328,,
2017,9,21,17,2376,,
2017,9,21,18,2328,,
2017,9,21,19,2256,,
2017,9,21,20,2184,,
2017,9,21,21,2136,,
2017,9,21,22,1992,,
2017,9,21,23,1800,,
2017,9,21,24,1608,,
2017,9,22,1,1464,,
2017,9,22,2,1416,,
2017,9,22,3,1368,,
2017,9,22,4,1392,,
2017,9,22,5,1488,,
2017,9,22,6,1584,,
2017,9,22,7,1656,,
2017,9,22,8,1608,,
2017,9,22,9,1632,,
2017,9,22,10,1656,,
2017,9,22,11,1776,,
2017,9,22,12,1896,,
2017,9,22,13,2016,,
2017,9,22,14,2160,,
2017,9,22,15,2256,,
2017,9,22,16,2376,,
2017,9,22,17,2400,,
2017,9,22,18,2352,,
2017,9,22,19,2256,,
2017,9,22,20,2256,,
2017,9,22,21,2160,,
2017,9,22,22,1968,,
2017,9,22,23,1776,,
2017,9,22,24,1656,,
2017,9,23,1,1536,,
2017,9,23,2,1440,,
2017,9,23,3,1416,,
2017,9,23,4,1392,,
2017,9,23,5,1368,,
2017,9,23,6,1368,,
2017,9,23,7,1416,,
2017,9,23,8,1488,,
2017,9,23,9,1584,,
2017,9,23,10,1656,,
2017,9,23,11,1824,,
2017,9,23,12,2016,,
2017,9,23,13,2064,,
2017,9,23,14,2184,,
2017,9,23,15,2184,,
2017,9,23,16,2376,,
2017,9,23,17,2424,,
2017,9,23,18,2376,,
2017,9,23,19,2184,,
2017,9,23,20,2112,,
2017,9,23,21,2016,,
2017,9,23,22,1896,,
2017,9,23,23,1752,,
2017,9,23,24,1680,,
2017,9,24,1,1584,,
2017,9,24,2,1536,,
2017,9,24,3,1440,,
2017,9,24,4,1392,,
2017,9,24,5,1368,,
2017,9,24,6,1344,,
2017,9,24,7,1392,,
2017,9,24,8,1440,,
2017,9,24,9,1560,,
2017,9,24,10,1704,,
2017,9,24,11,1848,,
2017,9,24,12,2016,,
2017,9,24,13,2160,,
2017,9,24,14,2256,,
2017,9,24,15,2232,,
2017,9,24,16,2280,,
2017,9,24,17,2352,,
2017,9,24,18,2400,,
2017,9,24,19,2280,,
2017,9,24,20,2184,,
2017,9,24,21,2040,,
2017,9,24,22,1872,,
2017,9,24,23,1632,,
2017,9,24,24,1512,,
2017,9,25,1,1440,,
2017,9,25,2,1368,,
2017,9,25,3,1320,,
2017,9,25,4,1344,,
2017,9,25,5,1440,,
2017,9,25,6,1536,,
2017,9,25,7,1632,,
2017,9,25,8,1488,,
2017,9,25,9,1464,,
2017,9,25,10,1512,,
2017,9,25,11,1584,,
2017,9,25,12,1656,,
2017,9,25,13,1680,,
2017,9,25,14,1752,,
2017,9,25,15,1896,,
2017,9,25,16,2040,,
2017,9,25,17,2136,,
2017,9,25,18,2208,,
2017,9,25,19,2040,,
2017,9,25,20,2040,,
2017,9,25,21,1992,,
2017,9,25,22,1920,,
2017,9,25,23,1800,,
2017,9,25,24,1584,,
2017,9,26,1,1464,,
2017,9,26,2,1440,,
2017,9,26,3,1392,,
2017,9,26,4,1440,,
2017,9,26,5,1488,,
2017,9,26,6,1584,,
2017,9,26,7,1680,,
2017,9,26,8,1656,,
2017,9,26,9,1728,,
2017,9,26,10,1944,,
2017,9,26,11,2208,,
2017,9,26,12,1680,,
2017,9,26,13,1728,,
2017,9,26,14,1824,,
2017,9,26,15,1896,,
2017,9,26,16,1920,,
2017,9,26,17,1896,,
2017,9,26,18,1896,,
2017,9,26,19,1896,,
2017,9,26,20,2040,,
2017,9,26,21,2016,,
2017,9,26,22,1920,,
2017,9,26,23,1752,,
2017,9,26,24,1680,,
2017,9,27,1,1608,,
2017,9,27,2,1512,,
2017,9,27,3,1464,,
2017,9,27,4,1488,,
2017,9,27,5,1488,,
2017,9,27,6,1584,,
2017,9,27,7,1680,,
2017,9,27,8,1704,,
2017,9,27,9,2928,,
2017,9,27,10,2424,,
2017,9,27,11,1632,,
2017,9,27,12,1848,,
2017,9,27,13,1992,,
2017,9,27,14,2448,,
2017,9,27,15,2160,,
2017,9,27,16,2256,,
2017,9,27,17,2328,,
2017,9,27,18,2328,,
2017,9,27,19,2280,,
2017,9,27,20,2280,,
2017,9,27,21,2160,,
2017,9,27,22,2016,,
2017,9,27,23,1848,,
2017,9,27,24,1680,,
2017,9,28,1,1464,,
2017,9,28,2,1416,,
2017,9,28,3,1392,,
2017,9,28,4,1368,,
2017,9,28,5,1440,,
2017,9,28,6,1536,,
2017,9,28,7,1632,,
2017,9,28,8,1536,,
2017,9,28,9,2448,,
2017,9,28,10,2016,,
2017,9,28,11,1800,,
2017,9,28,12,1920,,
2017,9,28,13,2112,,
2017,9,28,14,2496,,
2017,9,28,15,3624,,
2017,9,28,16,2616,,
2017,9,28,17,2592,,
2017,9,28,18,2520,,
2017,9,28,19,2448,,
2017,9,28,20,2400,,
2017,9,28,21,2280,,
2017,9,28,22,2064,,
2017,9,28,23,1824,,
2017,9,28,24,1632,,
2017,9,29,1,1488,,
2017,9,29,2,1416,,
2017,9,29,3,1344,,
2017,9,29,4,1392,,
2017,9,29,5,1512,,
2017,9,29,6,1632,,
2017,9,29,7,1632,,
2017,9,29,8,1560,,
2017,9,29,9,1584,,
2017,9,29,10,1560,,
2017,9,29,11,1512,,
2017,9,29,12,1560,,
2017,9,29,13,1560,,
2017,9,29,14,1656,,
2017,9,29,15,1728,,
2017,9,29,16,1776,,
2017,9,29,17,1800,,
2017,9,29,18,1776,,
2017,9,29,19,1728,,
2017,9,29,20,1728,,
2017,9,29,21,1704,,
2017,9,29,22,1656,,
2017,9,29,23,1536,,
2017,9,29,24,1440,,
2017,9,30,1,1392,,
2017,9,30,2,1392,,
2017,9,30,3,1344,,
2017,9,30,4,1296,,
2017,9,30,5,1272,,
2017,9,30,6,1296,,
2017,9,30,7,1344,,
2017,9,30,8,1416,,
2017,9,30,9,1488,,
2017,9,30,10,1512,,
2017,9,30,11,1536,,
2017,9,30,12,1560,,
2017,9,30,13,1536,,
2017,9,30,14,1512,,
2017,9,30,15,1584,,
2017,9,30,16,1656,,
2017,9,30,17,1632,,
2017,9,30,18,1656,,
2017,9,30,19,1632,,
2017,9,30,20,1680,,
2017,9,30,21,1632,,
2017,9,30,22,1608,,
2017,9,30,23,1464,,
2017,9,30,24,1392,,
2017,10,1,1,1344,,
2017,10,1,2,1296,,
2017,10,1,3,1248,,
2017,10,1,4,1248,,
2017,10,1,5,1272,,
2017,10,1,6,1344,,
2017,10,1,7,1416,,
2017,10,1,8,1488,,
2017,10,1,9,1584,,
2017,10,1,10,1536,,
2017,10,1,11,1512,,
2017,10,1,12,1440,,
2017,10,1,13,1488,,
2017,10,1,14,1488,,
2017,10,1,15,1464,,
2017,10,1,16,1464,,
2017,10,1,17,1440,,
2017,10,1,18,1536,,
2017,10,1,19,1464,,
2017,10,1,20,1560,,
2017,10,1,21,1584,,
2017,10,1,22,1512,,
2017,10,1,23,1440,,
2017,10,1,24,1296,,
2017,10,2,1,1248,,
2017,10,2,2,1200,,
2017,10,2,3,1200,,
2017,10,2,4,1200,,
2017,10,2,5,1320,,
2017,10,2,6,1512,,
2017,10,2,7,1608,,
2017,10,2,8,1584,,
2017,10,2,9,1536,,
2017,10,2,10,1512,,
2017,10,2,11,1488,,
2017,10,2,12,1416,,
2017,10,2,13,1392,,
2017,10,2,14,1392,,
2017,10,2,15,1464,,
2017,10,2,16,1584,,
2017,10,2,17,1704,,
2017,10,2,18,1704,,
2017,10,2,19,1704,,
2017,10,2,20,1728,,
2017,10,2,21,1704,,
2017,10,2,22,1584,,
2017,10,2,23,1440,,
2017,10,2,24,1344,,
2017,10,3,1,1272,,
2017,10,3,2,1224,,
2017,10,3,3,1224,,
2017,10,3,4,1248,,
2017,10,3,5,1392,,
2017,10,3,6,1536,,
2017,10,3,7,1656,,
2017,10,3,8,1656,,
2017,10,3,9,1512,,
2017,10,3,10,1392,,
2017,10,3,11,1392,,
2017,10,3,12,1416,,
2017,10,3,13,1416,,
2017,10,3,14,1488,,
2017,10,3,15,1536,,
2017,10,3,16,1560,,
2017,10,3,17,1632,,
2017,10,3,18,1728,,
2017,10,3,19,1632,,
2017,10,3,20,1752,,
2017,10,3,21,1704,,
2017,10,3,22,1656,,
2017,10,3,23,1488,,
2017,10,3,24,1416,,
2017,10,4,1,1344,,
2017,10,4,2,1272,,
2017,10,4,3,1272,,
2017,10,4,4,1248,,
2017,10,4,5,1272,,
2017,10,4,6,1368,,
2017,10,4,7,1464,,
2017,10,4,8,1488,,
2017,10,4,9,1392,,
2017,10,4,10,1392,,
2017,10,4,11,1296,,
2017,10,4,12,1392,,
2017,10,4,13,1464,,
2017,10,4,14,1560,,
2017,10,4,15,1584,,
2017,10,4,16,1680,,
2017,10,4,17,1776,,
2017,10,4,18,1872,,
2017,10,4,19,1824,,
2017,10,4,20,1824,,
2017,10,4,21,1776,,
2017,10,4,22,1704,,
2017,10,4,23,1488,,
2017,10,4,24,1368,,
2017,10,5,1,1344,,
2017,10,5,2,1296,,
2017,10,5,3,1248,,
2017,10,5,4,1296,,
2017,10,5,5,1344,,
2017,10,5,6,1512,,
2017,10,5,7,1584,,
2017,10,5,8,1512,,
2017,10,5,9,1464,,
2017,10,5,10,1464,,
2017,10,5,11,1608,,
2017,10,5,12,2736,,
2017,10,5,13,1608,,
2017,10,5,14,2832,,
2017,10,5,15,2544,,
2017,10,5,16,1944,,
2017,10,5,17,1968,,
2017,10,5,18,1968,,
2017,10,5,19,1848,,
2017,10,5,20,1896,,
2017,10,5,21,1872,,
2017,10,5,22,1728,,
2017,10,5,23,1560,,
2017,10,5,24,1464,,
2017,10,6,1,1344,,
2017,10,6,2,1320,,
2017,10,6,3,1296,,
2017,10,6,4,1296,,
2017,10,6,5,1416,,
2017,10,6,6,1512,,
2017,10,6,7,1632,,
2017,10,6,8,1536,,
2017,10,6,9,1488,,
2017,10,6,10,1440,,
2017,10,6,11,1488,,
2017,10,6,12,1536,,
2017,10,6,13,1704,,
2017,10,6,14,1800,,
2017,10,6,15,1920,,
2017,10,6,16,2040,,
2017,10,6,17,2088,,
2017,10,6,18,2112,,
2017,10,6,19,1992,,
2017,10,6,20,1944,,
2017,10,6,21,1872,,
2017,10,6,22,1752,,
2017,10,6,23,1608,,
2017,10,6,24,1536,,
2017,10,7,1,1416,,
2017,10,7,2,1416,,
2017,10,7,3,1368,,
2017,10,7,4,1320,,
2017,10,7,5,1344,,
2017,10,7,6,1344,,
2017,10,7,7,1344,,
2017,10,7,8,1440,,
2017,10,7,9,1512,,
2017,10,7,10,1488,,
2017,10,7,11,1488,,
2017,10,7,12,1584,,
2017,10,7,13,1680,,
2017,10,7,14,1728,,
2017,10,7,15,1800,,
2017,10,7,16,1920,,
2017,10,7,17,2040,,
2017,10,7,18,2040,,
2017,10,7,19,1992,,
2017,10,7,20,2040,,
2017,10,7,21,1968,,
2017,10,7,22,1920,,
2017,10,7,23,1776,,
2017,10,7,24,1680,,
2017,10,8,1,1608,,
2017,10,8,2,1536,,
2017,10,8,3,1512,,
2017,10,8,4,1512,,
2017,10,8,5,1488,,
2017,10,8,6,1512,,
2017,10,8,7,1512,,
2017,10,8,8,1584,,
2017,10,8,9,1728,,
2017,10,8,10,1872,,
2017,10,8,11,1944,,
2017,10,8,12,1920,,
2017,10,8,13,1920,,
2017,10,8,14,1920,,
2017,10,8,15,1872,,
2017,10,8,16,1896,,
2017,10,8,17,1584,,
2017,10,8,18,2328,,
2017,10,8,19,3216,,
2017,10,8,20,3600,,
2017,10,8,21,3456,,
2017,10,8,22,3336,,
2017,10,8,23,3192,,
2017,10,8,24,3144,,
2017,10,9,1,3168,,
2017,10,9,2,3120,,
2017,10,9,3,3024,,
2017,10,9,4,3024,,
2017,10,9,5,3120,,
2017,10,9,6,3360,,
2017,10,9,7,3864,,
2017,10,9,8,4080,,
2017,10,9,9,4128,,
2017,10,9,10,4344,,
2017,10,9,11,4416,,
2017,10,9,12,4608,,
2017,10,9,13,4776,,
2017,10,9,14,4800,,
2017,10,9,15,4872,,
2017,10,9,16,4872,,
2017,10,9,17,4896,,
2017,10,9,18,5064,,
2017,10,9,19,5160,,
2017,10,9,20,5160,,
2017,10,9,21,4968,,
2017,10,9,22,4848,,
2017,10,9,23,4464,,
2017,10,9,24,4200,,
2017,10,10,1,4128,,
2017,10,10,2,3888,,
2017,10,10,3,3624,,
2017,10,10,4,3480,,
2017,10,10,5,3504,,
2017,10,10,6,3672,,
2017,10,10,7,4128,,
2017,10,10,8,4320,,
2017,10,10,9,4368,,
2017,10,10,10,4632,,
2017,10,10,11,4656,,
2017,10,10,12,4848,,
2017,10,10,13,4848,,
2017,10,10,14,4872,,
2017,10,10,15,4896,,
2017,10,10,16,5064,,
2017,10,10,17,5112,,
2017,10,10,18,4656,,
2017,10,10,19,4272,,
2017,10,10,20,4464,,
2017,10,10,21,4464,,
2017,10,10,22,4512,,
2017,10,10,23,4224,,
2017,10,10,24,4200,,
2017,10,11,1,4152,,
2017,10,11,2,3600,,
2017,10,11,3,3120,,
2017,10,11,4,3048,,
2017,10,11,5,3336,,
2017,10,11,6,3768,,
2017,10,11,7,4248,,
2017,10,11,8,4512,,
2017,10,11,9,4464,,
2017,10,11,10,4656,,
2017,10,11,11,4584,,
2017,10,11,12,4800,,
2017,10,11,13,5064,,
2017,10,11,14,5040,,
2017,10,11,15,5040,,
2017,10,11,16,5064,,
2017,10,11,17,5232,,
2017,10,11,18,5136,,
2017,10,11,19,4944,,
2017,10,11,20,5112,,
2017,10,11,21,4968,,
2017,10,11,22,4728,,
2017,10,11,23,4488,,
2017,10,11,24,4152,,
2017,10,12,1,3912,,
2017,10,12,2,3888,,
2017,10,12,3,3624,,
2017,10,12,4,3384,,
2017,10,12,5,3312,,
2017,10,12,6,3432,,
2017,10,12,7,3912,,
2017,10,12,8,4104,,
2017,10,12,9,4248,,
2017,10,12,10,4344,,
2017,10,12,11,4440,,
2017,10,12,12,4416,,
2017,10,12,13,4392,,
2017,10,12,14,4320,,
2017,10,12,15,4224,,
2017,10,12,16,4320,,
2017,10,12,17,4272,,
2017,10,12,18,4344,,
2017,10,12,19,4248,,
2017,10,12,20,4392,,
2017,10,12,21,4272,,
2017,10,12,22,4272,,
2017,10,12,23,3936,,
2017,10,12,24,3672,,
2017,10,13,1,3528,,
2017,10,13,2,3312,,
2017,10,13,3,3192,,
2017,10,13,4,3144,,
2017,10,13,5,3168,,
2017,10,13,6,3312,,
2017,10,13,7,3696,,
2017,10,13,8,3864,,
2017,10,13,9,3864,,
2017,10,13,10,4080,,
2017,10,13,11,4848,,
2017,10,13,12,4680,,
2017,10,13,13,4104,,
2017,10,13,14,4176,,
2017,10,13,15,4152,,
2017,10,13,16,4056,,
2017,10,13,17,4176,,
2017,10,13,18,4152,,
2017,10,13,19,4176,,
2017,10,13,20,4248,,
2017,10,13,21,4248,,
2017,10,13,22,4200,,
2017,10,13,23,3984,,
2017,10,13,24,3864,,
2017,10,14,1,3720,,
2017,10,14,2,3576,,
2017,10,14,3,3384,,
2017,10,14,4,3144,,
2017,10,14,5,3168,,
2017,10,14,6,3168,,
2017,10,14,7,3144,,
2017,10,14,8,3072,,
2017,10,14,9,3048,,
2017,10,14,10,3072,,
2017,10,14,11,3048,,
2017,10,14,12,3144,,
2017,10,14,13,3120,,
2017,10,14,14,2976,,
2017,10,14,15,3048,,
2017,10,14,16,3168,,
2017,10,14,17,3240,,
2017,10,14,18,3144,,
2017,10,14,19,3192,,
2017,10,14,20,3192,,
2017,10,14,21,3120,,
2017,10,14,22,3120,,
2017,10,14,23,3072,,
2017,10,14,24,3000,,
2017,10,15,1,3048,,
2017,10,15,2,3048,,
2017,10,15,3,3024,,
2017,10,15,4,2928,,
2017,10,15,5,2904,,
2017,10,15,6,2904,,
2017,10,15,7,3072,,
2017,10,15,8,3456,,
2017,10,15,9,3600,,
2017,10,15,10,3792,,
2017,10,15,11,3912,,
2017,10,15,12,3984,,
2017,10,15,13,4056,,
2017,10,15,14,4056,,
2017,10,15,15,4224,,
2017,10,15,16,4200,,
2017,10,15,17,4320,,
2017,10,15,18,4224,,
2017,10,15,19,4128,,
2017,10,15,20,4272,,
2017,10,15,21,4176,,
2017,10,15,22,4080,,
2017,10,15,23,3960,,
2017,10,15,24,3792,,
2017,10,16,1,3528,,
2017,10,16,2,3384,,
2017,10,16,3,3360,,
2017,10,16,4,3216,,
2017,10,16,5,3120,,
2017,10,16,6,3216,,
2017,10,16,7,3744,,
2017,10,16,8,3912,,
2017,10,16,9,3912,,
2017,10,16,10,3984,,
2017,10,16,11,4248,,
2017,10,16,12,5184,,
2017,10,16,13,4104,,
2017,10,16,14,4680,,
2017,10,16,15,5256,,
2017,10,16,16,4152,,
2017,10,16,17,3912,,
2017,10,16,18,3936,,
2017,10,16,19,3960,,
2017,10,16,20,4056,,
2017,10,16,21,3936,,
2017,10,16,22,3888,,
2017,10,16,23,3600,,
2017,10,16,24,3336,,
2017,10,17,1,3264,,
2017,10,17,2,3144,,
2017,10,17,3,2952,,
2017,10,17,4,2808,,
2017,10,17,5,2928,,
2017,10,17,6,3096,,
2017,10,17,7,3600,,
2017,10,17,8,3888,,
2017,10,17,9,3840,,
